user_id,event_time,event_type,product_id,session_id,platform,ingestion_timestamp
user_520,2024-02-18 05:07:03,page_view,,session_1320,ios,2025-06-11T22:11:00.146879
user_746,2024-02-18 08:40:11,page_view,,session_308,web,2025-06-11T22:11:00.146879
user_746,2024-02-18 03:37:26,page_view,,session_692,ios,2025-06-11T22:11:00.146879
user_915,2024-02-18 19:09:01,purchase,product_46,session_1822,web,2025-06-11T22:11:00.146879
user_915,2024-02-18 11:27:24,purchase,product_8,session_215,tv,2025-06-11T22:11:00.146879
user_915,2024-02-18 23:14:01,page_view,,session_712,android,2025-06-11T22:11:00.146879
user_915,2024-02-18 06:54:39,purchase,product_31,session_1406,web,2025-06-11T22:11:00.146879
user_915,2024-02-18 16:32:37,page_view,,session_621,web,2025-06-11T22:11:00.146879
user_94,2024-02-18 13:28:41,page_view,,session_146,tv,2025-06-11T22:11:00.146879
user_774,2024-02-18 16:17:42,purchase,product_22,session_757,android,2025-06-11T22:11:00.146879
user_582,2024-02-18 03:23:02,purchase,product_30,session_558,tv,2025-06-11T22:11:00.146879
user_582,2024-02-18 17:34:11,purchase,product_26,session_153,android,2025-06-11T22:11:00.146879
user_582,2024-02-18 10:36:57,purchase,product_31,session_1864,tv,2025-06-11T22:11:00.146879
user_617,2024-02-18 09:56:22,page_view,,session_1672,ios,2025-06-11T22:11:00.146879
user_917,2024-02-18 23:24:35,page_view,,session_333,ios,2025-06-11T22:11:00.146879
user_917,2024-02-18 20:24:22,purchase,product_8,session_1676,tv,2025-06-11T22:11:00.146879
user_917,2024-02-18 12:38:11,page_view,,session_1089,android,2025-06-11T22:11:00.146879
user_819,2024-02-18 03:49:31,purchase,product_23,session_1589,android,2025-06-11T22:11:00.146879
user_819,2024-02-18 03:02:39,page_view,,session_746,android,2025-06-11T22:11:00.146879
user_819,2024-02-18 18:04:44,purchase,product_50,session_251,ios,2025-06-11T22:11:00.146879
user_819,2024-02-18 23:15:59,add_to_cart,product_35,session_962,ios,2025-06-11T22:11:00.146879
user_309,2024-02-18 13:42:17,purchase,product_25,session_1560,tv,2025-06-11T22:11:00.146879
user_635,2024-02-18 17:13:34,purchase,product_1,session_1480,web,2025-06-11T22:11:00.146879
user_635,2024-02-18 19:47:55,page_view,,session_1821,ios,2025-06-11T22:11:00.146879
user_635,2024-02-18 00:47:29,page_view,,session_772,web,2025-06-11T22:11:00.146879
user_488,2024-02-18 16:39:32,purchase,product_30,session_930,web,2025-06-11T22:11:00.146879
user_488,2024-02-18 20:40:54,add_to_cart,product_41,session_731,tv,2025-06-11T22:11:00.146879
user_488,2024-02-18 12:58:17,add_to_cart,product_32,session_1246,web,2025-06-11T22:11:00.146879
user_488,2024-02-18 05:50:59,page_view,,session_281,ios,2025-06-11T22:11:00.146879
user_488,2024-02-18 03:02:06,add_to_cart,product_34,session_621,web,2025-06-11T22:11:00.146879
user_354,2024-02-18 03:00:27,page_view,,session_1419,web,2025-06-11T22:11:00.146879
user_513,2024-02-18 15:47:08,purchase,product_5,session_1324,tv,2025-06-11T22:11:00.146879
user_750,2024-02-18 17:27:00,page_view,,session_1323,web,2025-06-11T22:11:00.146879
user_750,2024-02-18 23:56:07,page_view,,session_828,android,2025-06-11T22:11:00.146879
user_750,2024-02-18 04:08:14,page_view,,session_734,web,2025-06-11T22:11:00.146879
user_953,2024-02-18 11:23:37,add_to_cart,product_3,session_161,tv,2025-06-11T22:11:00.146879
user_953,2024-02-18 21:24:58,"

login
",,session_758,android,2025-06-11T22:11:00.146879
user_953,2024-02-18 05:16:27,page_view,,session_1407,ios,2025-06-11T22:11:00.146879
user_953,2024-02-18 18:00:33,page_view,,session_480,android,2025-06-11T22:11:00.146879
user_25,2024-02-18 16:31:44,add_to_cart,product_7,session_1303,ios,2025-06-11T22:11:00.146879
user_25,2024-02-18 03:23:25,purchase,product_24,session_1821,android,2025-06-11T22:11:00.146879
user_25,2024-02-18 15:09:43,"

login
",,session_1146,ios,2025-06-11T22:11:00.146879
user_25,2024-02-18 04:14:38,page_view,,session_1254,tv,2025-06-11T22:11:00.146879
user_25,2024-02-18 17:52:58,purchase,product_44,session_803,tv,2025-06-11T22:11:00.146879
user_687,2024-02-18 07:43:19,page_view,,session_1787,ios,2025-06-11T22:11:00.146879
user_687,2024-02-18 23:54:29,page_view,,session_235,android,2025-06-11T22:11:00.146879
user_17,2024-02-18 15:39:41,page_view,,session_202,web,2025-06-11T22:11:00.146879
user_17,2024-02-18 17:19:45,"

login
",,session_106,web,2025-06-11T22:11:00.146879
user_17,2024-02-18 06:19:31,purchase,product_9,session_658,android,2025-06-11T22:11:00.146879
user_17,2024-02-18 21:24:43,page_view,,session_1558,tv,2025-06-11T22:11:00.146879
user_17,2024-02-18 07:47:58,"

login
",,session_976,android,2025-06-11T22:11:00.146879
user_458,2024-02-18 12:29:20,page_view,,session_173,web,2025-06-11T22:11:00.146879
user_458,2024-02-18 02:53:13,page_view,,session_1764,android,2025-06-11T22:11:00.146879
user_458,2024-02-18 12:59:24,purchase,product_38,session_152,android,2025-06-11T22:11:00.146879
user_458,2024-02-18 10:36:47,"

login
",,session_1413,tv,2025-06-11T22:11:00.146879
user_458,2024-02-18 10:14:39,add_to_cart,product_32,session_1140,ios,2025-06-11T22:11:00.146879
user_820,2024-02-18 02:04:25,purchase,product_18,session_208,android,2025-06-11T22:11:00.146879
user_820,2024-02-18 05:26:47,"

login
",,session_101,web,2025-06-11T22:11:00.146879
user_820,2024-02-18 23:45:17,page_view,,session_1341,ios,2025-06-11T22:11:00.146879
user_820,2024-02-18 06:07:41,page_view,,session_1570,web,2025-06-11T22:11:00.146879
user_453,2024-02-18 07:29:23,page_view,,session_345,web,2025-06-11T22:11:00.146879
user_453,2024-02-18 18:23:17,purchase,product_38,session_841,tv,2025-06-11T22:11:00.146879
user_453,2024-02-18 03:43:12,add_to_cart,product_8,session_129,web,2025-06-11T22:11:00.146879
user_453,2024-02-18 08:38:48,page_view,,session_1758,android,2025-06-11T22:11:00.146879
user_453,2024-02-18 10:20:59,add_to_cart,product_4,session_95,ios,2025-06-11T22:11:00.146879
user_680,2024-02-18 23:44:56,add_to_cart,product_1,session_906,tv,2025-06-11T22:11:00.146879
user_680,2024-02-18 17:13:36,purchase,product_49,session_123,android,2025-06-11T22:11:00.146879
user_665,2024-02-18 19:07:21,purchase,product_34,session_1188,tv,2025-06-11T22:11:00.146879
user_665,2024-02-18 10:53:33,page_view,,session_1062,ios,2025-06-11T22:11:00.146879
user_665,2024-02-18 19:46:54,add_to_cart,product_23,session_1979,android,2025-06-11T22:11:00.146879
user_665,2024-02-18 14:11:28,page_view,,session_1846,android,2025-06-11T22:11:00.146879
user_185,2024-02-18 03:04:08,purchase,product_5,session_737,ios,2025-06-11T22:11:00.146879
user_185,2024-02-18 01:11:43,purchase,product_42,session_969,tv,2025-06-11T22:11:00.146879
user_185,2024-02-18 07:43:08,purchase,product_38,session_994,tv,2025-06-11T22:11:00.146879
user_706,2024-02-18 19:04:16,page_view,,session_1556,web,2025-06-11T22:11:00.146879
user_706,2024-02-18 09:03:04,add_to_cart,product_47,session_276,tv,2025-06-11T22:11:00.146879
user_706,2024-02-18 15:04:46,purchase,product_37,session_1916,ios,2025-06-11T22:11:00.146879
user_706,2024-02-18 20:47:19,purchase,product_7,session_849,web,2025-06-11T22:11:00.146879
user_706,2024-02-18 09:03:47,purchase,product_15,session_1093,tv,2025-06-11T22:11:00.146879
user_554,2024-02-18 23:00:48,page_view,,session_955,ios,2025-06-11T22:11:00.146879
user_554,2024-02-18 04:53:58,page_view,,session_720,web,2025-06-11T22:11:00.146879
user_554,2024-02-18 16:32:02,add_to_cart,product_34,session_535,android,2025-06-11T22:11:00.146879
user_923,2024-02-18 22:30:32,add_to_cart,product_1,session_883,web,2025-06-11T22:11:00.146879
user_923,2024-02-18 04:21:17,page_view,,session_1066,android,2025-06-11T22:11:00.146879
user_521,2024-02-18 01:01:48,page_view,,session_1409,ios,2025-06-11T22:11:00.146879
user_521,2024-02-18 22:04:21,purchase,product_34,session_1403,android,2025-06-11T22:11:00.146879
user_521,2024-02-18 03:04:35,purchase,product_17,session_1448,ios,2025-06-11T22:11:00.146879
user_521,2024-02-18 04:32:59,page_view,,session_931,tv,2025-06-11T22:11:00.146879
user_719,2024-02-18 17:11:10,"

login
",,session_536,tv,2025-06-11T22:11:00.146879
user_719,2024-02-18 02:40:34,add_to_cart,product_31,session_950,tv,2025-06-11T22:11:00.146879
user_719,2024-02-18 07:12:44,add_to_cart,product_38,session_822,android,2025-06-11T22:11:00.146879
user_719,2024-02-18 08:20:44,"

login
",,session_818,tv,2025-06-11T22:11:00.146879
user_130,2024-02-18 14:57:26,page_view,,session_818,ios,2025-06-11T22:11:00.146879
user_726,2024-02-18 15:46:29,add_to_cart,product_37,session_1988,ios,2025-06-11T22:11:00.146879
user_726,2024-02-18 03:30:56,purchase,product_19,session_1032,android,2025-06-11T22:11:00.146879
user_726,2024-02-18 06:30:21,page_view,,session_779,ios,2025-06-11T22:11:00.146879
user_726,2024-02-18 17:16:14,purchase,product_21,session_1802,ios,2025-06-11T22:11:00.146879
user_73,2024-02-18 09:57:35,purchase,product_49,session_1664,web,2025-06-11T22:11:00.146879
user_73,2024-02-18 12:29:27,page_view,,session_1416,ios,2025-06-11T22:11:00.146879
user_73,2024-02-18 05:58:31,page_view,,session_659,android,2025-06-11T22:11:00.146879
user_73,2024-02-18 00:01:17,page_view,,session_472,android,2025-06-11T22:11:00.146879
user_73,2024-02-18 20:44:59,add_to_cart,product_22,session_1251,tv,2025-06-11T22:11:00.146879
user_788,2024-02-18 09:05:25,page_view,,session_590,ios,2025-06-11T22:11:00.146879
user_165,2024-02-18 04:27:51,page_view,,session_673,android,2025-06-11T22:11:00.146879
user_165,2024-02-18 15:11:52,purchase,product_3,session_260,android,2025-06-11T22:11:00.146879
user_165,2024-02-18 06:31:17,add_to_cart,product_25,session_440,android,2025-06-11T22:11:00.146879
user_165,2024-02-18 01:24:11,page_view,,session_186,ios,2025-06-11T22:11:00.146879
user_970,2024-02-18 12:25:21,"

login
",,session_525,ios,2025-06-11T22:11:00.146879
user_795,2024-02-18 16:35:00,purchase,product_28,session_7,web,2025-06-11T22:11:00.146879
user_419,2024-02-18 14:16:50,page_view,,session_735,web,2025-06-11T22:11:00.146879
user_419,2024-02-18 12:50:37,purchase,product_3,session_1372,web,2025-06-11T22:11:00.146879
user_419,2024-02-18 22:51:14,add_to_cart,product_8,session_588,android,2025-06-11T22:11:00.146879
user_419,2024-02-18 10:03:44,purchase,product_33,session_691,tv,2025-06-11T22:11:00.146879
user_974,2024-02-18 06:42:52,page_view,,session_710,ios,2025-06-11T22:11:00.146879
user_974,2024-02-18 10:24:55,page_view,,session_865,web,2025-06-11T22:11:00.146879
user_974,2024-02-18 11:13:12,page_view,,session_252,ios,2025-06-11T22:11:00.146879
user_974,2024-02-18 13:03:50,page_view,,session_1615,android,2025-06-11T22:11:00.146879
user_974,2024-02-18 03:06:54,add_to_cart,product_18,session_1968,android,2025-06-11T22:11:00.146879
user_331,2024-02-18 21:47:26,add_to_cart,product_11,session_1724,ios,2025-06-11T22:11:00.146879
user_331,2024-02-18 17:37:10,page_view,,session_1933,tv,2025-06-11T22:11:00.146879
user_331,2024-02-18 22:24:49,purchase,product_25,session_1315,tv,2025-06-11T22:11:00.146879
user_331,2024-02-18 08:25:49,purchase,product_27,session_18,android,2025-06-11T22:11:00.146879
user_990,2024-02-18 01:20:54,add_to_cart,product_30,session_548,tv,2025-06-11T22:11:00.146879
user_68,2024-02-18 07:16:33,"

login
",,session_1786,tv,2025-06-11T22:11:00.146879
user_536,2024-02-18 21:49:26,"

login
",,session_44,tv,2025-06-11T22:11:00.146879
user_536,2024-02-18 01:07:41,page_view,,session_1608,ios,2025-06-11T22:11:00.146879
user_536,2024-02-18 12:18:59,purchase,product_19,session_928,web,2025-06-11T22:11:00.146879
user_583,2024-02-18 23:38:52,purchase,product_19,session_1760,web,2025-06-11T22:11:00.146879
user_583,2024-02-18 01:12:30,page_view,,session_247,web,2025-06-11T22:11:00.146879
user_310,2024-02-18 01:35:28,page_view,,session_929,tv,2025-06-11T22:11:00.146879
user_670,2024-02-18 12:15:11,page_view,,session_73,tv,2025-06-11T22:11:00.146879
user_670,2024-02-18 12:28:23,page_view,,session_199,ios,2025-06-11T22:11:00.146879
user_670,2024-02-18 02:13:49,"

login
",,session_686,ios,2025-06-11T22:11:00.146879
user_670,2024-02-18 12:47:24,purchase,product_21,session_607,web,2025-06-11T22:11:00.146879
user_670,2024-02-18 20:39:15,page_view,,session_1309,web,2025-06-11T22:11:00.146879
user_469,2024-02-18 18:13:00,purchase,product_33,session_1144,web,2025-06-11T22:11:00.146879
user_812,2024-02-18 22:45:01,page_view,,session_1818,web,2025-06-11T22:11:00.146879
user_812,2024-02-18 17:25:01,page_view,,session_1402,web,2025-06-11T22:11:00.146879
user_812,2024-02-18 08:19:54,page_view,,session_51,ios,2025-06-11T22:11:00.146879
user_812,2024-02-18 13:41:15,page_view,,session_1300,ios,2025-06-11T22:11:00.146879
user_689,2024-02-18 01:59:28,page_view,,session_192,ios,2025-06-11T22:11:00.146879
user_336,2024-02-18 22:54:16,purchase,product_28,session_1231,ios,2025-06-11T22:11:00.146879
user_336,2024-02-18 04:15:26,page_view,,session_1638,android,2025-06-11T22:11:00.146879
user_336,2024-02-18 19:40:39,purchase,product_23,session_528,android,2025-06-11T22:11:00.146879
user_336,2024-02-18 04:53:01,page_view,,session_291,web,2025-06-11T22:11:00.146879
user_340,2024-02-18 16:05:01,add_to_cart,product_30,session_222,ios,2025-06-11T22:11:00.146879
user_340,2024-02-18 22:21:58,purchase,product_15,session_1607,web,2025-06-11T22:11:00.146879
user_410,2024-02-18 18:40:52,page_view,,session_946,web,2025-06-11T22:11:00.146879
user_410,2024-02-18 09:39:44,purchase,product_46,session_195,web,2025-06-11T22:11:00.146879
user_410,2024-02-18 14:12:41,add_to_cart,product_30,session_976,web,2025-06-11T22:11:00.146879
user_410,2024-02-18 16:35:42,page_view,,session_986,ios,2025-06-11T22:11:00.146879
user_237,2024-02-18 05:25:39,page_view,,session_129,web,2025-06-11T22:11:00.146879
user_237,2024-02-18 18:24:42,purchase,product_23,session_1522,tv,2025-06-11T22:11:00.146879
user_935,2024-02-18 21:17:49,page_view,,session_1235,ios,2025-06-11T22:11:00.146879
user_986,2024-02-18 13:54:14,page_view,,session_103,web,2025-06-11T22:11:00.146879
user_986,2024-02-18 18:03:41,purchase,product_16,session_771,tv,2025-06-11T22:11:00.146879
user_986,2024-02-18 01:20:46,"

login
",,session_854,android,2025-06-11T22:11:00.146879
user_41,2024-02-18 22:42:22,page_view,,session_836,web,2025-06-11T22:11:00.146879
user_41,2024-02-18 05:45:54,purchase,product_47,session_1259,tv,2025-06-11T22:11:00.146879
user_447,2024-02-18 11:13:00,"

login
",,session_920,tv,2025-06-11T22:11:00.146879
user_677,2024-02-18 15:17:39,page_view,,session_1028,tv,2025-06-11T22:11:00.146879
user_677,2024-02-18 00:18:30,add_to_cart,product_37,session_366,tv,2025-06-11T22:11:00.146879
user_134,2024-02-18 07:02:48,page_view,,session_1875,android,2025-06-11T22:11:00.146879
user_134,2024-02-18 00:55:40,purchase,product_45,session_1631,ios,2025-06-11T22:11:00.146879
user_134,2024-02-18 17:56:07,page_view,,session_979,tv,2025-06-11T22:11:00.146879
user_615,2024-02-18 16:17:17,page_view,,session_601,web,2025-06-11T22:11:00.146879
user_158,2024-02-18 22:22:28,purchase,product_17,session_104,tv,2025-06-11T22:11:00.146879
user_158,2024-02-18 20:33:17,purchase,product_20,session_1892,tv,2025-06-11T22:11:00.146879
user_254,2024-02-18 17:32:18,page_view,,session_1885,ios,2025-06-11T22:11:00.146879
user_254,2024-02-18 12:09:34,purchase,product_28,session_617,web,2025-06-11T22:11:00.146879
user_254,2024-02-18 08:57:29,"

login
",,session_1377,web,2025-06-11T22:11:00.146879
user_814,2024-02-18 09:36:15,purchase,product_30,session_1272,android,2025-06-11T22:11:00.146879
user_669,2024-02-18 14:32:56,purchase,product_7,session_1834,ios,2025-06-11T22:11:00.146879
user_669,2024-02-18 18:04:00,"

login
",,session_1836,android,2025-06-11T22:11:00.146879
user_669,2024-02-18 11:32:52,purchase,product_31,session_205,web,2025-06-11T22:11:00.146879
user_669,2024-02-18 00:48:02,purchase,product_16,session_1867,web,2025-06-11T22:11:00.146879
user_669,2024-02-18 00:07:48,"

login
",,session_1312,ios,2025-06-11T22:11:00.146879
user_732,2024-02-18 14:58:04,purchase,product_44,session_1571,web,2025-06-11T22:11:00.146879
user_355,2024-02-18 07:09:15,add_to_cart,product_14,session_276,web,2025-06-11T22:11:00.146879
user_355,2024-02-18 15:56:17,add_to_cart,product_39,session_1580,ios,2025-06-11T22:11:00.146879
user_355,2024-02-18 14:52:14,page_view,,session_1711,ios,2025-06-11T22:11:00.146879
user_355,2024-02-18 11:21:33,page_view,,session_300,ios,2025-06-11T22:11:00.146879
user_355,2024-02-18 02:15:37,purchase,product_33,session_1554,android,2025-06-11T22:11:00.146879
user_228,2024-02-18 22:04:39,add_to_cart,product_12,session_169,android,2025-06-11T22:11:00.146879
user_228,2024-02-18 15:52:26,purchase,product_15,session_1643,tv,2025-06-11T22:11:00.146879
user_42,2024-02-18 09:19:45,"

login
",,session_1363,ios,2025-06-11T22:11:00.146879
user_42,2024-02-18 17:39:18,add_to_cart,product_34,session_1551,tv,2025-06-11T22:11:00.146879
user_42,2024-02-18 07:49:28,page_view,,session_1527,ios,2025-06-11T22:11:00.146879
user_42,2024-02-18 18:50:21,purchase,product_37,session_839,ios,2025-06-11T22:11:00.146879
user_323,2024-02-19 07:35:27,add_to_cart,product_25,session_634,ios,2025-06-11T22:11:00.146879
user_103,2024-02-19 10:14:05,page_view,,session_765,tv,2025-06-11T22:11:00.146879
user_103,2024-02-19 06:31:25,page_view,,session_1037,ios,2025-06-11T22:11:00.146879
user_103,2024-02-19 16:45:12,add_to_cart,product_31,session_1088,web,2025-06-11T22:11:00.146879
user_103,2024-02-19 19:04:37,add_to_cart,product_26,session_1287,tv,2025-06-11T22:11:00.146879
user_537,2024-02-19 05:24:49,page_view,,session_497,web,2025-06-11T22:11:00.146879
user_537,2024-02-19 12:53:45,page_view,,session_1405,ios,2025-06-11T22:11:00.146879
user_537,2024-02-19 01:24:41,page_view,,session_13,ios,2025-06-11T22:11:00.146879
user_537,2024-02-19 04:46:12,page_view,,session_848,ios,2025-06-11T22:11:00.146879
user_537,2024-02-19 11:17:25,page_view,,session_631,tv,2025-06-11T22:11:00.146879
user_834,2024-02-19 19:28:04,page_view,,session_1293,web,2025-06-11T22:11:00.146879
user_834,2024-02-19 00:16:36,"

login
",,session_1714,tv,2025-06-11T22:11:00.146879
user_834,2024-02-19 21:01:08,page_view,,session_1478,android,2025-06-11T22:11:00.146879
user_834,2024-02-19 06:24:41,page_view,,session_854,web,2025-06-11T22:11:00.146879
user_168,2024-02-19 02:41:47,add_to_cart,product_2,session_1774,android,2025-06-11T22:11:00.146879
user_168,2024-02-19 09:15:40,page_view,,session_1926,android,2025-06-11T22:11:00.146879
user_168,2024-02-19 08:20:52,page_view,,session_516,tv,2025-06-11T22:11:00.146879
user_291,2024-02-19 23:03:28,purchase,product_12,session_1258,android,2025-06-11T22:11:00.146879
user_291,2024-02-19 18:44:42,add_to_cart,product_36,session_590,android,2025-06-11T22:11:00.146879
user_291,2024-02-19 01:42:55,page_view,,session_1357,web,2025-06-11T22:11:00.146879
user_371,2024-02-19 01:32:57,add_to_cart,product_22,session_252,tv,2025-06-11T22:11:00.146879
user_371,2024-02-19 09:31:00,page_view,,session_239,ios,2025-06-11T22:11:00.146879
user_371,2024-02-19 01:49:20,page_view,,session_536,tv,2025-06-11T22:11:00.146879
user_512,2024-02-19 03:56:12,page_view,,session_1510,android,2025-06-11T22:11:00.146879
user_512,2024-02-19 02:00:52,purchase,product_41,session_1301,web,2025-06-11T22:11:00.146879
user_642,2024-02-19 20:45:32,purchase,product_30,session_1374,web,2025-06-11T22:11:00.146879
user_642,2024-02-19 20:51:20,purchase,product_50,session_1268,ios,2025-06-11T22:11:00.146879
user_642,2024-02-19 22:08:05,page_view,,session_1174,ios,2025-06-11T22:11:00.146879
user_642,2024-02-19 16:59:48,add_to_cart,product_21,session_1926,tv,2025-06-11T22:11:00.146879
user_349,2024-02-19 18:48:38,page_view,,session_384,tv,2025-06-11T22:11:00.146879
user_349,2024-02-19 19:11:53,purchase,product_50,session_1383,web,2025-06-11T22:11:00.146879
user_349,2024-02-19 20:01:05,page_view,,session_1138,android,2025-06-11T22:11:00.146879
user_787,2024-02-19 06:49:26,page_view,,session_1667,ios,2025-06-11T22:11:00.146879
user_787,2024-02-19 14:54:03,page_view,,session_1851,tv,2025-06-11T22:11:00.146879
user_787,2024-02-19 08:02:42,page_view,,session_1216,android,2025-06-11T22:11:00.146879
user_999,2024-02-19 18:07:06,purchase,product_1,session_1536,ios,2025-06-11T22:11:00.146879
user_408,2024-02-19 05:24:48,page_view,,session_1707,android,2025-06-11T22:11:00.146879
user_408,2024-02-19 13:32:29,add_to_cart,product_21,session_330,android,2025-06-11T22:11:00.146879
user_408,2024-02-19 04:43:36,purchase,product_46,session_818,web,2025-06-11T22:11:00.146879
user_408,2024-02-19 05:11:36,purchase,product_34,session_497,ios,2025-06-11T22:11:00.146879
user_408,2024-02-19 11:49:29,"

login
",,session_142,tv,2025-06-11T22:11:00.146879
user_950,2024-02-19 11:30:31,page_view,,session_822,ios,2025-06-11T22:11:00.146879
user_950,2024-02-19 03:26:30,page_view,,session_766,ios,2025-06-11T22:11:00.146879
user_950,2024-02-19 15:20:12,page_view,,session_542,tv,2025-06-11T22:11:00.146879
user_950,2024-02-19 08:16:19,page_view,,session_700,tv,2025-06-11T22:11:00.146879
user_520,2024-02-19 19:48:19,purchase,product_33,session_1926,android,2025-06-11T22:11:00.146879
user_520,2024-02-19 23:56:38,purchase,product_27,session_702,web,2025-06-11T22:11:00.146879
user_520,2024-02-19 16:55:48,add_to_cart,product_29,session_1679,android,2025-06-11T22:11:00.146879
user_520,2024-02-19 19:07:47,add_to_cart,product_21,session_782,web,2025-06-11T22:11:00.146879
user_520,2024-02-19 18:32:58,purchase,product_38,session_1798,web,2025-06-11T22:11:00.146879
user_26,2024-02-19 12:19:49,page_view,,session_1324,tv,2025-06-11T22:11:00.146879
user_350,2024-02-19 00:18:24,page_view,,session_1432,android,2025-06-11T22:11:00.146879
user_569,2024-02-19 11:24:28,"

login
",,session_1335,ios,2025-06-11T22:11:00.146879
user_569,2024-02-19 14:58:04,page_view,,session_34,web,2025-06-11T22:11:00.146879
user_569,2024-02-19 01:57:08,purchase,product_31,session_453,tv,2025-06-11T22:11:00.146879
user_158,2024-02-19 05:06:29,purchase,product_41,session_1013,ios,2025-06-11T22:11:00.146879
user_158,2024-02-19 13:17:20,"

login
",,session_1250,android,2025-06-11T22:11:00.146879
user_158,2024-02-19 08:16:57,page_view,,session_1115,tv,2025-06-11T22:11:00.146879
user_158,2024-02-19 18:08:58,"

login
",,session_50,android,2025-06-11T22:11:00.146879
user_158,2024-02-19 18:41:44,page_view,,session_307,tv,2025-06-11T22:11:00.146879
user_314,2024-02-19 07:29:17,page_view,,session_902,android,2025-06-11T22:11:00.146879
user_314,2024-02-19 03:01:27,page_view,,session_342,tv,2025-06-11T22:11:00.146879
user_314,2024-02-19 04:14:25,page_view,,session_1595,ios,2025-06-11T22:11:00.146879
user_314,2024-02-19 00:54:54,"

login
",,session_1606,tv,2025-06-11T22:11:00.146879
user_314,2024-02-19 12:31:34,purchase,product_47,session_1894,ios,2025-06-11T22:11:00.146879
user_593,2024-02-19 05:31:22,add_to_cart,product_24,session_84,tv,2025-06-11T22:11:00.146879
user_593,2024-02-19 05:58:10,page_view,,session_1747,tv,2025-06-11T22:11:00.146879
user_110,2024-02-19 12:10:20,add_to_cart,product_46,session_1383,tv,2025-06-11T22:11:00.146879
user_110,2024-02-19 15:08:59,page_view,,session_302,ios,2025-06-11T22:11:00.146879
user_110,2024-02-19 10:10:52,page_view,,session_267,ios,2025-06-11T22:11:00.146879
user_179,2024-02-19 05:21:49,purchase,product_48,session_1375,web,2025-06-11T22:11:00.146879
user_179,2024-02-19 11:04:27,purchase,product_5,session_522,android,2025-06-11T22:11:00.146879
user_775,2024-02-19 17:00:37,add_to_cart,product_31,session_689,web,2025-06-11T22:11:00.146879
user_775,2024-02-19 04:09:44,add_to_cart,product_23,session_1492,tv,2025-06-11T22:11:00.146879
user_298,2024-02-19 11:51:22,purchase,product_34,session_797,tv,2025-06-11T22:11:00.146879
user_298,2024-02-19 11:52:48,page_view,,session_1000,tv,2025-06-11T22:11:00.146879
user_298,2024-02-19 21:11:40,purchase,product_47,session_1392,android,2025-06-11T22:11:00.146879
user_298,2024-02-19 05:55:47,purchase,product_30,session_101,tv,2025-06-11T22:11:00.146879
user_311,2024-02-19 03:13:28,add_to_cart,product_26,session_683,android,2025-06-11T22:11:00.146879
user_311,2024-02-19 20:54:14,page_view,,session_1698,web,2025-06-11T22:11:00.146879
user_311,2024-02-19 19:31:24,add_to_cart,product_31,session_1645,web,2025-06-11T22:11:00.146879
user_311,2024-02-19 08:15:25,page_view,,session_1798,android,2025-06-11T22:11:00.146879
user_311,2024-02-19 14:12:46,purchase,product_27,session_1340,tv,2025-06-11T22:11:00.146879
user_214,2024-02-19 17:09:19,page_view,,session_1583,ios,2025-06-11T22:11:00.146879
user_214,2024-02-19 13:47:52,page_view,,session_1727,ios,2025-06-11T22:11:00.146879
user_214,2024-02-19 03:10:10,"

login
",,session_1804,ios,2025-06-11T22:11:00.146879
user_625,2024-02-19 00:53:11,add_to_cart,product_44,session_1862,android,2025-06-11T22:11:00.146879
user_625,2024-02-19 01:15:08,purchase,product_49,session_129,android,2025-06-11T22:11:00.146879
user_625,2024-02-19 22:23:08,purchase,product_5,session_755,android,2025-06-11T22:11:00.146879
user_625,2024-02-19 07:18:24,page_view,,session_1266,web,2025-06-11T22:11:00.146879
user_625,2024-02-19 20:53:09,page_view,,session_1858,web,2025-06-11T22:11:00.146879
user_515,2024-02-19 08:06:48,purchase,product_19,session_1436,web,2025-06-11T22:11:00.146879
user_581,2024-02-19 18:43:14,purchase,product_38,session_1597,ios,2025-06-11T22:11:00.146879
user_581,2024-02-19 07:29:09,page_view,,session_124,ios,2025-06-11T22:11:00.146879
user_581,2024-02-19 02:30:11,page_view,,session_1510,android,2025-06-11T22:11:00.146879
user_581,2024-02-19 12:11:54,purchase,product_13,session_1719,android,2025-06-11T22:11:00.146879
user_581,2024-02-19 18:23:15,"

login
",,session_159,tv,2025-06-11T22:11:00.146879
user_186,2024-02-19 23:15:42,purchase,product_8,session_1159,android,2025-06-11T22:11:00.146879
user_186,2024-02-19 15:25:01,purchase,product_32,session_1618,web,2025-06-11T22:11:00.146879
user_186,2024-02-19 09:19:18,"

login
",,session_1217,ios,2025-06-11T22:11:00.146879
user_186,2024-02-19 11:24:26,page_view,,session_1435,tv,2025-06-11T22:11:00.146879
user_186,2024-02-19 12:32:26,page_view,,session_1732,tv,2025-06-11T22:11:00.146879
user_853,2024-02-19 11:20:08,page_view,,session_124,android,2025-06-11T22:11:00.146879
user_853,2024-02-19 17:33:06,"

login
",,session_690,android,2025-06-11T22:11:00.146879
user_853,2024-02-19 12:41:58,purchase,product_21,session_1004,web,2025-06-11T22:11:00.146879
user_598,2024-02-19 05:14:33,page_view,,session_499,android,2025-06-11T22:11:00.146879
user_598,2024-02-19 05:13:40,add_to_cart,product_15,session_1546,tv,2025-06-11T22:11:00.146879
user_598,2024-02-19 11:35:13,page_view,,session_1993,ios,2025-06-11T22:11:00.146879
